name,year,movie_tv_id,movie_tv_name,type,department,job,actor_id,created_at,updated_at
Dawn Haagstad,2003,13,Finding Nemo,movie,Crew,Thanks,2009044,2022-09-03 16:34:15,2022-09-03 16:34:15
Karen Hartquist,2003,13,Finding Nemo,movie,Crew,Public Relations,2009045,2022-09-03 16:34:15,2022-09-03 16:34:15
Karen Hartquist,2003,13,Finding Nemo,movie,Crew,Thanks,2009045,2022-09-03 16:34:15,2022-09-03 16:34:15
Stacey Hendrickson,2003,13,Finding Nemo,movie,Crew,Thanks,2009046,2022-09-03 16:34:15,2022-09-03 16:34:15
Anne Ho,2003,13,Finding Nemo,movie,Production,Administration,2009047,2022-09-03 16:34:15,2022-09-03 16:34:15
Anne Ho,2003,13,Finding Nemo,movie,Crew,Thanks,2009047,2022-09-03 16:34:15,2022-09-03 16:34:15
Michael Jones,2003,13,Finding Nemo,movie,Crew,Security,2009048,2022-09-03 16:34:15,2022-09-03 16:34:15
Michael Jones,2003,13,Finding Nemo,movie,Crew,Thanks,2009048,2022-09-03 16:34:15,2022-09-03 16:34:15
Paul Kim,2003,13,Finding Nemo,movie,Production,Administration,2009049,2022-09-03 16:34:15,2022-09-03 16:34:15
Paul Kim,2003,13,Finding Nemo,movie,Crew,Thanks,2009049,2022-09-03 16:34:15,2022-09-03 16:34:15
Keith Kolder,2003,13,Finding Nemo,movie,Crew,Public Relations,2009050,2022-09-03 16:34:15,2022-09-03 16:34:15
Keith Kolder,2003,13,Finding Nemo,movie,Crew,Thanks,2009050,2022-09-03 16:34:15,2022-09-03 16:34:15
Keith Kops,2003,13,Finding Nemo,movie,Crew,Security,2009051,2022-09-03 16:34:15,2022-09-03 16:34:15
Keith Kops,2003,13,Finding Nemo,movie,Crew,Thanks,2009051,2022-09-03 16:34:15,2022-09-03 16:34:15
Renee Lamri,2003,13,Finding Nemo,movie,Crew,Thanks,2009052,2022-09-03 16:34:15,2022-09-03 16:34:15
Brandon T. Loose,2003,13,Finding Nemo,movie,Crew,Thanks,2009053,2022-09-03 16:34:15,2022-09-03 16:34:15
Emery Low,2003,13,Finding Nemo,movie,Crew,Public Relations,2009054,2022-09-03 16:34:15,2022-09-03 16:34:15
Emery Low,2003,13,Finding Nemo,movie,Crew,Thanks,2009054,2022-09-03 16:34:15,2022-09-03 16:34:15
Candelaria Lozano,2003,13,Finding Nemo,movie,Crew,Craft Service,2009055,2022-09-03 16:34:15,2022-09-03 16:34:15
Candelaria Lozano,2003,13,Finding Nemo,movie,Crew,Thanks,2009055,2022-09-03 16:34:15,2022-09-03 16:34:15
Andrew Lyndon,2003,13,Finding Nemo,movie,Crew,Thanks,2009056,2022-09-03 16:34:15,2022-09-03 16:34:15
Linda McCampbell,2003,13,Finding Nemo,movie,Production,Administration,2009057,2022-09-03 16:34:15,2022-09-03 16:34:15
Linda McCampbell,2003,13,Finding Nemo,movie,Crew,Thanks,2009057,2022-09-03 16:34:15,2022-09-03 16:34:15
Lisa McCampbell,2003,13,Finding Nemo,movie,Production,Administration,2009058,2022-09-03 16:34:15,2022-09-03 16:34:15
Lisa McCampbell,2003,13,Finding Nemo,movie,Crew,Thanks,2009058,2022-09-03 16:34:15,2022-09-03 16:34:15
Patricia Moran,2003,13,Finding Nemo,movie,Crew,Public Relations,2009059,2022-09-03 16:34:15,2022-09-03 16:34:15
Patricia Moran,2003,13,Finding Nemo,movie,Crew,Thanks,2009059,2022-09-03 16:34:15,2022-09-03 16:34:15
Cheryl Murata,2003,13,Finding Nemo,movie,Production,Administration,2009060,2022-09-03 16:34:15,2022-09-03 16:34:15
Cheryl Murata,2003,13,Finding Nemo,movie,Crew,Thanks,2009060,2022-09-03 16:34:15,2022-09-03 16:34:15
Maricela Navarro,2003,13,Finding Nemo,movie,Crew,Craft Service,2009061,2022-09-03 16:34:15,2022-09-03 16:34:15
Maricela Navarro,2003,13,Finding Nemo,movie,Crew,Thanks,2009061,2022-09-03 16:34:15,2022-09-03 16:34:15
Molly Nealan,2003,13,Finding Nemo,movie,Production,Administration,2009062,2022-09-03 16:34:15,2022-09-03 16:34:15
Molly Nealan,2003,13,Finding Nemo,movie,Crew,Thanks,2009062,2022-09-03 16:34:15,2022-09-03 16:34:15
Andrea Nordemann,2003,13,Finding Nemo,movie,Production,Administration,2009063,2022-09-03 16:34:15,2022-09-03 16:34:15
Andrea Nordemann,2003,13,Finding Nemo,movie,Crew,Thanks,2009063,2022-09-03 16:34:15,2022-09-03 16:34:15
Edgar A. Ochoa,2003,13,Finding Nemo,movie,Crew,Thanks,2009064,2022-09-03 16:34:15,2022-09-03 16:34:15
Karen Paik,2003,13,Finding Nemo,movie,Crew,Thanks,2009065,2022-09-03 16:34:15,2022-09-03 16:34:15
Marcia Peck,2003,13,Finding Nemo,movie,Crew,Thanks,2009067,2022-09-03 16:34:15,2022-09-03 16:34:15
Sangeeta Prashar,2003,13,Finding Nemo,movie,Crew,Thanks,2009068,2022-09-03 16:34:15,2022-09-03 16:34:15
Jose Ramirez,2003,13,Finding Nemo,movie,Crew,Craft Service,2009070,2022-09-03 16:34:15,2022-09-03 16:34:15
Jose Ramirez,2003,13,Finding Nemo,movie,Crew,Thanks,2009070,2022-09-03 16:34:15,2022-09-03 16:34:15
Jonathan G. Rodriguez,2003,13,Finding Nemo,movie,Crew,Security,2009071,2022-09-03 16:34:15,2022-09-03 16:34:15
Jonathan G. Rodriguez,2003,13,Finding Nemo,movie,Crew,Thanks,2009071,2022-09-03 16:34:15,2022-09-03 16:34:15
Alice Rosen,2003,13,Finding Nemo,movie,Crew,Thanks,2009075,2022-09-03 16:34:15,2022-09-03 16:34:15
Guillermo Segovia,2003,13,Finding Nemo,movie,Crew,Craft Service,2009077,2022-09-03 16:34:15,2022-09-03 16:34:15
Guillermo Segovia,2003,13,Finding Nemo,movie,Crew,Thanks,2009077,2022-09-03 16:34:15,2022-09-03 16:34:15
Dylan Sisson,2003,13,Finding Nemo,movie,Crew,Thanks,2009080,2022-09-03 16:34:15,2022-09-03 16:34:15
Joan Smalley,2003,13,Finding Nemo,movie,Production,Administration,2009081,2022-09-03 16:34:15,2022-09-03 16:34:15
Joan Smalley,2003,13,Finding Nemo,movie,Crew,Thanks,2009081,2022-09-03 16:34:15,2022-09-03 16:34:15
Michele Spane,2003,13,Finding Nemo,movie,Crew,Public Relations,2009082,2022-09-03 16:34:15,2022-09-03 16:34:15
Michele Spane,2003,13,Finding Nemo,movie,Crew,Thanks,2009082,2022-09-03 16:34:15,2022-09-03 16:34:15
Beatrice Springborn,2003,13,Finding Nemo,movie,Crew,Thanks,2009083,2022-09-03 16:34:15,2022-09-03 16:34:15
Adam P. Summers,2003,13,Finding Nemo,movie,Crew,Thanks,2009084,2022-09-03 16:34:15,2022-09-03 16:34:15
Krista Swager,2003,13,Finding Nemo,movie,Crew,Public Relations,2009085,2022-09-03 16:34:15,2022-09-03 16:34:15
Krista Swager,2003,13,Finding Nemo,movie,Crew,Thanks,2009085,2022-09-03 16:34:15,2022-09-03 16:34:15
Osvaldo Tomatis,2003,13,Finding Nemo,movie,Crew,Craft Service,2009086,2022-09-03 16:34:15,2022-09-03 16:34:15
Osvaldo Tomatis,2003,13,Finding Nemo,movie,Crew,Thanks,2009086,2022-09-03 16:34:15,2022-09-03 16:34:15
Monica VanDis,2003,13,Finding Nemo,movie,Crew,Thanks,2009087,2022-09-03 16:34:15,2022-09-03 16:34:15
Olga Velaszquez,2003,13,Finding Nemo,movie,Crew,Craft Service,2009089,2022-09-03 16:34:15,2022-09-03 16:34:15
Olga Velaszquez,2003,13,Finding Nemo,movie,Crew,Thanks,2009089,2022-09-03 16:34:15,2022-09-03 16:34:15
Valerie Villas,2003,13,Finding Nemo,movie,Crew,Security,2009090,2022-09-03 16:34:15,2022-09-03 16:34:15
Valerie Villas,2003,13,Finding Nemo,movie,Crew,Thanks,2009090,2022-09-03 16:34:15,2022-09-03 16:34:15
Wendy Wirthlin,2003,13,Finding Nemo,movie,Crew,Thanks,2009092,2022-09-03 16:34:15,2022-09-03 16:34:15
Humera Yasmin Khan,2003,13,Finding Nemo,movie,Crew,Systems Administrators & Support,2009140,2022-09-03 16:34:15,2022-09-03 16:34:15
Neftalí Álvarez 'El Magnífico',2003,13,Finding Nemo,movie,Crew,Systems Administrators & Support,2009154,2022-09-03 16:34:15,2022-09-03 16:34:15
Kelly T. Peters,2003,13,Finding Nemo,movie,Production,Unit Manager,2009155,2022-09-03 16:34:15,2022-09-03 16:34:15
Michael Warch,2003,13,Finding Nemo,movie,Production,Unit Manager,2009156,2022-09-03 16:34:15,2022-09-03 16:34:15
Siouxsie Stewart,2003,13,Finding Nemo,movie,Production,Unit Manager,2009157,2022-09-03 16:34:15,2022-09-03 16:34:15
David Fulp,2003,13,Finding Nemo,movie,Crew,Production Artist,2009158,2022-09-03 16:34:15,2022-09-03 16:34:15
James Pearson,2003,13,Finding Nemo,movie,Crew,Production Artist,2009159,2022-09-03 16:34:15,2022-09-03 16:34:15
Heidi Cruz,2003,13,Finding Nemo,movie,Crew,Schedule Coordinator,2009160,2022-09-03 16:34:15,2022-09-03 16:34:15
James Bartel,2003,13,Finding Nemo,movie,Crew,Systems Administrators & Support,2009161,2022-09-03 16:34:15,2022-09-03 16:34:15
Miles Egan,2003,13,Finding Nemo,movie,Crew,Systems Administrators & Support,2009162,2022-09-03 16:34:15,2022-09-03 16:34:15
Sandy Falby,2003,13,Finding Nemo,movie,Crew,Systems Administrators & Support,2009163,2022-09-03 16:34:15,2022-09-03 16:34:15
Joshua Grant,2003,13,Finding Nemo,movie,Crew,Systems Administrators & Support,2009164,2022-09-03 16:34:15,2022-09-03 16:34:15
Kenneth 'Yo' Huey,2003,13,Finding Nemo,movie,Crew,Systems Administrators & Support,2009165,2022-09-03 16:34:15,2022-09-03 16:34:15
Elise Knowles,2003,13,Finding Nemo,movie,Crew,Systems Administrators & Support,2009167,2022-09-03 16:34:15,2022-09-03 16:34:15
Jeanie T. Oh,2003,13,Finding Nemo,movie,Crew,Systems Administrators & Support,2009169,2022-09-03 16:34:15,2022-09-03 16:34:15
Kathleen H. Parmelee,2003,13,Finding Nemo,movie,Crew,Systems Administrators & Support,2009170,2022-09-03 16:34:15,2022-09-03 16:34:15
Rachel Raffael-Gates,2003,13,Finding Nemo,movie,Directing,Script Coordinator,2009172,2022-09-03 16:34:15,2022-09-03 16:34:15
Dan Jeup,2003,13,Finding Nemo,movie,Directing,Script Supervisor,2009173,2022-09-03 16:34:15,2022-09-03 16:34:15
Ben Catmull,2003,13,Finding Nemo,movie,Visual Effects,Animation,2009175,2022-09-03 16:34:15,2022-09-03 16:34:15
Kearsley Higgins,2003,13,Finding Nemo,movie,Visual Effects,Animation Department Coordinator,2009179,2022-09-03 16:34:15,2022-09-03 16:34:15
Paul Topolos,2003,13,Finding Nemo,movie,Visual Effects,Matte Painter,2130671,2022-09-03 16:34:15,2022-09-03 16:34:15
Vince Caro,2003,13,Finding Nemo,movie,Crew,Additional Dialogue,2215422,2022-09-03 16:34:15,2022-09-03 16:34:15
Courtney Booker,2003,13,Finding Nemo,movie,Art,Digital Storyboarding,2216331,2022-09-03 16:34:15,2022-09-03 16:34:15
Paul Springer,2003,13,Finding Nemo,movie,Production,Post Production Coordinator,2216338,2022-09-03 16:34:15,2022-09-03 16:34:15
Jessica Donohoe,2003,13,Finding Nemo,movie,Production,Production Assistant,2216340,2022-09-03 16:34:15,2022-09-03 16:34:15
Blake Tucker,2003,13,Finding Nemo,movie,Writing,Story Manager,2216342,2022-09-03 16:34:15,2022-09-03 16:34:15
