name,year,movie_tv_id,movie_tv_name,type,department,job,actor_id,created_at,updated_at
Paul Gillis,2003,13,Finding Nemo,movie,Crew,Thanks,2009041,2022-09-03 17:01:13,2022-09-03 17:01:13
Daniel A. Goodman,2003,13,Finding Nemo,movie,Crew,Thanks,2009042,2022-09-03 17:01:13,2022-09-03 17:01:13
Gale Gortney,2003,13,Finding Nemo,movie,Crew,Thanks,2009043,2022-09-03 17:01:13,2022-09-03 17:01:13
Dawn Haagstad,2003,13,Finding Nemo,movie,Crew,Thanks,2009044,2022-09-03 17:01:13,2022-09-03 17:01:13
Karen Hartquist,2003,13,Finding Nemo,movie,Crew,Public Relations,2009045,2022-09-03 17:01:13,2022-09-03 17:01:13
Karen Hartquist,2003,13,Finding Nemo,movie,Crew,Thanks,2009045,2022-09-03 17:01:13,2022-09-03 17:01:13
Stacey Hendrickson,2003,13,Finding Nemo,movie,Crew,Thanks,2009046,2022-09-03 17:01:13,2022-09-03 17:01:13
Anne Ho,2003,13,Finding Nemo,movie,Production,Administration,2009047,2022-09-03 17:01:13,2022-09-03 17:01:13
Anne Ho,2003,13,Finding Nemo,movie,Crew,Thanks,2009047,2022-09-03 17:01:13,2022-09-03 17:01:13
Michael Jones,2003,13,Finding Nemo,movie,Crew,Security,2009048,2022-09-03 17:01:13,2022-09-03 17:01:13
Michael Jones,2003,13,Finding Nemo,movie,Crew,Thanks,2009048,2022-09-03 17:01:13,2022-09-03 17:01:13
Paul Kim,2003,13,Finding Nemo,movie,Production,Administration,2009049,2022-09-03 17:01:13,2022-09-03 17:01:13
Paul Kim,2003,13,Finding Nemo,movie,Crew,Thanks,2009049,2022-09-03 17:01:13,2022-09-03 17:01:13
Keith Kolder,2003,13,Finding Nemo,movie,Crew,Public Relations,2009050,2022-09-03 17:01:13,2022-09-03 17:01:13
Keith Kolder,2003,13,Finding Nemo,movie,Crew,Thanks,2009050,2022-09-03 17:01:13,2022-09-03 17:01:13
Keith Kops,2003,13,Finding Nemo,movie,Crew,Security,2009051,2022-09-03 17:01:13,2022-09-03 17:01:13
Keith Kops,2003,13,Finding Nemo,movie,Crew,Thanks,2009051,2022-09-03 17:01:13,2022-09-03 17:01:13
Renee Lamri,2003,13,Finding Nemo,movie,Crew,Thanks,2009052,2022-09-03 17:01:13,2022-09-03 17:01:13
Brandon T. Loose,2003,13,Finding Nemo,movie,Crew,Thanks,2009053,2022-09-03 17:01:13,2022-09-03 17:01:13
Emery Low,2003,13,Finding Nemo,movie,Crew,Public Relations,2009054,2022-09-03 17:01:13,2022-09-03 17:01:13
Emery Low,2003,13,Finding Nemo,movie,Crew,Thanks,2009054,2022-09-03 17:01:13,2022-09-03 17:01:13
Candelaria Lozano,2003,13,Finding Nemo,movie,Crew,Craft Service,2009055,2022-09-03 17:01:13,2022-09-03 17:01:13
Candelaria Lozano,2003,13,Finding Nemo,movie,Crew,Thanks,2009055,2022-09-03 17:01:13,2022-09-03 17:01:13
Andrew Lyndon,2003,13,Finding Nemo,movie,Crew,Thanks,2009056,2022-09-03 17:01:13,2022-09-03 17:01:13
Linda McCampbell,2003,13,Finding Nemo,movie,Production,Administration,2009057,2022-09-03 17:01:13,2022-09-03 17:01:13
Linda McCampbell,2003,13,Finding Nemo,movie,Crew,Thanks,2009057,2022-09-03 17:01:13,2022-09-03 17:01:13
Lisa McCampbell,2003,13,Finding Nemo,movie,Production,Administration,2009058,2022-09-03 17:01:13,2022-09-03 17:01:13
Lisa McCampbell,2003,13,Finding Nemo,movie,Crew,Thanks,2009058,2022-09-03 17:01:13,2022-09-03 17:01:13
Patricia Moran,2003,13,Finding Nemo,movie,Crew,Public Relations,2009059,2022-09-03 17:01:13,2022-09-03 17:01:13
Patricia Moran,2003,13,Finding Nemo,movie,Crew,Thanks,2009059,2022-09-03 17:01:13,2022-09-03 17:01:13
Cheryl Murata,2003,13,Finding Nemo,movie,Production,Administration,2009060,2022-09-03 17:01:13,2022-09-03 17:01:13
Cheryl Murata,2003,13,Finding Nemo,movie,Crew,Thanks,2009060,2022-09-03 17:01:13,2022-09-03 17:01:13
Maricela Navarro,2003,13,Finding Nemo,movie,Crew,Craft Service,2009061,2022-09-03 17:01:13,2022-09-03 17:01:13
Maricela Navarro,2003,13,Finding Nemo,movie,Crew,Thanks,2009061,2022-09-03 17:01:13,2022-09-03 17:01:13
Molly Nealan,2003,13,Finding Nemo,movie,Production,Administration,2009062,2022-09-03 17:01:13,2022-09-03 17:01:13
Molly Nealan,2003,13,Finding Nemo,movie,Crew,Thanks,2009062,2022-09-03 17:01:13,2022-09-03 17:01:13
Andrea Nordemann,2003,13,Finding Nemo,movie,Production,Administration,2009063,2022-09-03 17:01:13,2022-09-03 17:01:13
Andrea Nordemann,2003,13,Finding Nemo,movie,Crew,Thanks,2009063,2022-09-03 17:01:13,2022-09-03 17:01:13
Edgar A. Ochoa,2003,13,Finding Nemo,movie,Crew,Thanks,2009064,2022-09-03 17:01:13,2022-09-03 17:01:13
Karen Paik,2003,13,Finding Nemo,movie,Crew,Thanks,2009065,2022-09-03 17:01:13,2022-09-03 17:01:13
Marcia Peck,2003,13,Finding Nemo,movie,Crew,Thanks,2009067,2022-09-03 17:01:13,2022-09-03 17:01:13
Sangeeta Prashar,2003,13,Finding Nemo,movie,Crew,Thanks,2009068,2022-09-03 17:01:13,2022-09-03 17:01:13
Jose Ramirez,2003,13,Finding Nemo,movie,Crew,Craft Service,2009070,2022-09-03 17:01:13,2022-09-03 17:01:13
Jose Ramirez,2003,13,Finding Nemo,movie,Crew,Thanks,2009070,2022-09-03 17:01:13,2022-09-03 17:01:13
Jonathan G. Rodriguez,2003,13,Finding Nemo,movie,Crew,Security,2009071,2022-09-03 17:01:13,2022-09-03 17:01:13
Jonathan G. Rodriguez,2003,13,Finding Nemo,movie,Crew,Thanks,2009071,2022-09-03 17:01:13,2022-09-03 17:01:13
Alice Rosen,2003,13,Finding Nemo,movie,Crew,Thanks,2009075,2022-09-03 17:01:13,2022-09-03 17:01:13
Guillermo Segovia,2003,13,Finding Nemo,movie,Crew,Craft Service,2009077,2022-09-03 17:01:13,2022-09-03 17:01:13
Guillermo Segovia,2003,13,Finding Nemo,movie,Crew,Thanks,2009077,2022-09-03 17:01:13,2022-09-03 17:01:13
Dylan Sisson,2003,13,Finding Nemo,movie,Crew,Thanks,2009080,2022-09-03 17:01:13,2022-09-03 17:01:13
Joan Smalley,2003,13,Finding Nemo,movie,Production,Administration,2009081,2022-09-03 17:01:13,2022-09-03 17:01:13
Joan Smalley,2003,13,Finding Nemo,movie,Crew,Thanks,2009081,2022-09-03 17:01:13,2022-09-03 17:01:13
Michele Spane,2003,13,Finding Nemo,movie,Crew,Public Relations,2009082,2022-09-03 17:01:13,2022-09-03 17:01:13
Michele Spane,2003,13,Finding Nemo,movie,Crew,Thanks,2009082,2022-09-03 17:01:13,2022-09-03 17:01:13
Beatrice Springborn,2003,13,Finding Nemo,movie,Crew,Thanks,2009083,2022-09-03 17:01:13,2022-09-03 17:01:13
Adam P. Summers,2003,13,Finding Nemo,movie,Crew,Thanks,2009084,2022-09-03 17:01:13,2022-09-03 17:01:13
Krista Swager,2003,13,Finding Nemo,movie,Crew,Public Relations,2009085,2022-09-03 17:01:13,2022-09-03 17:01:13
Krista Swager,2003,13,Finding Nemo,movie,Crew,Thanks,2009085,2022-09-03 17:01:13,2022-09-03 17:01:13
Osvaldo Tomatis,2003,13,Finding Nemo,movie,Crew,Craft Service,2009086,2022-09-03 17:01:13,2022-09-03 17:01:13
Osvaldo Tomatis,2003,13,Finding Nemo,movie,Crew,Thanks,2009086,2022-09-03 17:01:13,2022-09-03 17:01:13
Monica VanDis,2003,13,Finding Nemo,movie,Crew,Thanks,2009087,2022-09-03 17:01:13,2022-09-03 17:01:13
Olga Velaszquez,2003,13,Finding Nemo,movie,Crew,Craft Service,2009089,2022-09-03 17:01:13,2022-09-03 17:01:13
Olga Velaszquez,2003,13,Finding Nemo,movie,Crew,Thanks,2009089,2022-09-03 17:01:13,2022-09-03 17:01:13
Valerie Villas,2003,13,Finding Nemo,movie,Crew,Security,2009090,2022-09-03 17:01:13,2022-09-03 17:01:13
Valerie Villas,2003,13,Finding Nemo,movie,Crew,Thanks,2009090,2022-09-03 17:01:13,2022-09-03 17:01:13
Wendy Wirthlin,2003,13,Finding Nemo,movie,Crew,Thanks,2009092,2022-09-03 17:01:13,2022-09-03 17:01:13
Humera Yasmin Khan,2003,13,Finding Nemo,movie,Crew,Systems Administrators & Support,2009140,2022-09-03 17:01:13,2022-09-03 17:01:13
Neftalí Álvarez 'El Magnífico',2003,13,Finding Nemo,movie,Crew,Systems Administrators & Support,2009154,2022-09-03 17:01:13,2022-09-03 17:01:13
Kelly T. Peters,2003,13,Finding Nemo,movie,Production,Unit Manager,2009155,2022-09-03 17:01:13,2022-09-03 17:01:13
Michael Warch,2003,13,Finding Nemo,movie,Production,Unit Manager,2009156,2022-09-03 17:01:13,2022-09-03 17:01:13
Siouxsie Stewart,2003,13,Finding Nemo,movie,Production,Unit Manager,2009157,2022-09-03 17:01:13,2022-09-03 17:01:13
David Fulp,2003,13,Finding Nemo,movie,Crew,Production Artist,2009158,2022-09-03 17:01:13,2022-09-03 17:01:13
James Pearson,2003,13,Finding Nemo,movie,Crew,Production Artist,2009159,2022-09-03 17:01:13,2022-09-03 17:01:13
Heidi Cruz,2003,13,Finding Nemo,movie,Crew,Schedule Coordinator,2009160,2022-09-03 17:01:13,2022-09-03 17:01:13
James Bartel,2003,13,Finding Nemo,movie,Crew,Systems Administrators & Support,2009161,2022-09-03 17:01:13,2022-09-03 17:01:13
Miles Egan,2003,13,Finding Nemo,movie,Crew,Systems Administrators & Support,2009162,2022-09-03 17:01:13,2022-09-03 17:01:13
Sandy Falby,2003,13,Finding Nemo,movie,Crew,Systems Administrators & Support,2009163,2022-09-03 17:01:13,2022-09-03 17:01:13
Joshua Grant,2003,13,Finding Nemo,movie,Crew,Systems Administrators & Support,2009164,2022-09-03 17:01:13,2022-09-03 17:01:13
Kenneth 'Yo' Huey,2003,13,Finding Nemo,movie,Crew,Systems Administrators & Support,2009165,2022-09-03 17:01:13,2022-09-03 17:01:13
Elise Knowles,2003,13,Finding Nemo,movie,Crew,Systems Administrators & Support,2009167,2022-09-03 17:01:13,2022-09-03 17:01:13
Jeanie T. Oh,2003,13,Finding Nemo,movie,Crew,Systems Administrators & Support,2009169,2022-09-03 17:01:13,2022-09-03 17:01:13
Kathleen H. Parmelee,2003,13,Finding Nemo,movie,Crew,Systems Administrators & Support,2009170,2022-09-03 17:01:13,2022-09-03 17:01:13
Rachel Raffael-Gates,2003,13,Finding Nemo,movie,Directing,Script Coordinator,2009172,2022-09-03 17:01:13,2022-09-03 17:01:13
Dan Jeup,2003,13,Finding Nemo,movie,Directing,Script Supervisor,2009173,2022-09-03 17:01:13,2022-09-03 17:01:13
Ben Catmull,2003,13,Finding Nemo,movie,Visual Effects,Animation,2009175,2022-09-03 17:01:13,2022-09-03 17:01:13
Kearsley Higgins,2003,13,Finding Nemo,movie,Visual Effects,Animation Department Coordinator,2009179,2022-09-03 17:01:13,2022-09-03 17:01:13
Paul Topolos,2003,13,Finding Nemo,movie,Visual Effects,Matte Painter,2130671,2022-09-03 17:01:13,2022-09-03 17:01:13
Vince Caro,2003,13,Finding Nemo,movie,Crew,Additional Dialogue,2215422,2022-09-03 17:01:13,2022-09-03 17:01:13
Courtney Booker,2003,13,Finding Nemo,movie,Art,Digital Storyboarding,2216331,2022-09-03 17:01:13,2022-09-03 17:01:13
Paul Springer,2003,13,Finding Nemo,movie,Production,Post Production Coordinator,2216338,2022-09-03 17:01:13,2022-09-03 17:01:13
Jessica Donohoe,2003,13,Finding Nemo,movie,Production,Production Assistant,2216340,2022-09-03 17:01:13,2022-09-03 17:01:13
Blake Tucker,2003,13,Finding Nemo,movie,Writing,Story Manager,2216342,2022-09-03 17:01:13,2022-09-03 17:01:13
